ProductID,ProductName,ProductCategoryID,Price
2113,Product_2113,38,960.88
2114,Product_2114,41,169.07
2115,Product_2115,4,264.39
2116,Product_2116,95,666.89
2117,Product_2117,36,84.73
2118,Product_2118,28,336.73
2119,Product_2119,66,938.21
2120,Product_2120,69,128.23
2121,Product_2121,88,566.73
2122,Product_2122,19,310.8
2123,Product_2123,61,77.11
2124,Product_2124,22,814.62
2125,Product_2125,60,123.44
2126,Product_2126,36,129.38
2127,Product_2127,6,958.03
2128,Product_2128,28,277.5
2129,Product_2129,23,100.22
2130,Product_2130,99,645.74
2131,Product_2131,1,40.15
2132,Product_2132,23,897.17
2133,Product_2133,10,726.28
2134,Product_2134,38,922.16
2135,Product_2135,55,940.67
2136,Product_2136,56,233.84
2137,Product_2137,11,745.45
2138,Product_2138,34,650.25
2139,Product_2139,74,268.79
2140,Product_2140,6,378.03
2141,Product_2141,39,374.85
2142,Product_2142,71,368.44
2143,Product_2143,52,559.1
2144,Product_2144,64,527.4
2145,Product_2145,92,423.13
2146,Product_2146,89,377.4
2147,Product_2147,21,105.31
2148,Product_2148,71,873.59
2149,Product_2149,18,180.36
2150,Product_2150,55,701.97
2151,Product_2151,33,301.18
2152,Product_2152,37,390.41
2153,Product_2153,33,189.47
2154,Product_2154,32,680.71
2155,Product_2155,66,357.45
2156,Product_2156,29,498.79
2157,Product_2157,97,953.74
2158,Product_2158,50,444.92
2159,Product_2159,86,758.65
2160,Product_2160,37,486.49
2161,Product_2161,76,232.23
2162,Product_2162,57,35.98
2163,Product_2163,19,912.67
2164,Product_2164,95,909.05
2165,Product_2165,79,595.42
2166,Product_2166,74,719.82
2167,Product_2167,90,258.27
2168,Product_2168,87,160.83
2169,Product_2169,96,542.95
2170,Product_2170,2,287.95
2171,Product_2171,70,532.91
2172,Product_2172,14,125.35
2173,Product_2173,67,885.51
2174,Product_2174,14,677.6
2175,Product_2175,39,296.42
2176,Product_2176,73,864.63
2177,Product_2177,45,688.25
2178,Product_2178,73,267.15
2179,Product_2179,57,942.76
2180,Product_2180,48,77.31
2181,Product_2181,50,898.69
2182,Product_2182,98,398.52
2183,Product_2183,62,367.17
2184,Product_2184,54,279.69
2185,Product_2185,16,828.96
2186,Product_2186,99,159.56
2187,Product_2187,56,353.84
2188,Product_2188,26,771.77
2189,Product_2189,52,63.74
2190,Product_2190,39,341.51
2191,Product_2191,71,938.08
2192,Product_2192,82,407.89
2193,Product_2193,50,405.09
2194,Product_2194,68,595.34
2195,Product_2195,59,640.87
2196,Product_2196,8,660.6
2197,Product_2197,19,601.56
2198,Product_2198,31,304.09
2199,Product_2199,16,553.37
2200,Product_2200,87,604.22
2201,Product_2201,3,779.6
2202,Product_2202,92,116.52
2203,Product_2203,93,436.04
2204,Product_2204,42,188.62
2205,Product_2205,1,737.85
2206,Product_2206,94,585.94
2207,Product_2207,22,552.77
2208,Product_2208,61,970.82
2209,Product_2209,71,45.3
2210,Product_2210,97,906.75
2211,Product_2211,51,701.52
2212,Product_2212,26,26.26
2213,Product_2213,100,51.57
2214,Product_2214,10,317.56
2215,Product_2215,63,803.85
2216,Product_2216,30,804.94
2217,Product_2217,84,919.01
2218,Product_2218,57,338.93
2219,Product_2219,67,402.5
2220,Product_2220,62,541.04
2221,Product_2221,99,145.34
2222,Product_2222,86,110.83
2223,Product_2223,22,245.32
2224,Product_2224,78,907.04
2225,Product_2225,98,68.16
2226,Product_2226,1,115.66
2227,Product_2227,99,237.88
2228,Product_2228,46,869.53
2229,Product_2229,33,389.97
2230,Product_2230,96,470.21
2231,Product_2231,93,635.47
2232,Product_2232,3,955.47
2233,Product_2233,74,954.09
2234,Product_2234,13,895.29
2235,Product_2235,41,521.78
2236,Product_2236,68,617.64
2237,Product_2237,36,175.79
2238,Product_2238,62,393.58
2239,Product_2239,81,480.0
2240,Product_2240,21,185.13
2241,Product_2241,7,411.15
2242,Product_2242,64,291.86
2243,Product_2243,25,258.2
2244,Product_2244,61,869.4
2245,Product_2245,31,162.72
2246,Product_2246,78,536.41
2247,Product_2247,93,211.38
2248,Product_2248,90,363.06
2249,Product_2249,40,350.65
2250,Product_2250,99,70.17
2251,Product_2251,96,730.94
2252,Product_2252,51,536.05
2253,Product_2253,82,781.7
2254,Product_2254,7,127.54
2255,Product_2255,2,108.97
2256,Product_2256,19,723.71
2257,Product_2257,66,542.0
2258,Product_2258,74,542.23
2259,Product_2259,63,41.65
2260,Product_2260,9,188.55
2261,Product_2261,98,918.73
2262,Product_2262,34,306.71
2263,Product_2263,30,956.98
2264,Product_2264,67,745.22
2265,Product_2265,59,736.04
2266,Product_2266,34,276.78
2267,Product_2267,68,739.89
2268,Product_2268,93,606.13
2269,Product_2269,17,192.31
2270,Product_2270,30,742.7
2271,Product_2271,4,77.65
2272,Product_2272,36,82.42
2273,Product_2273,76,616.48
2274,Product_2274,93,272.47
2275,Product_2275,56,389.5
2276,Product_2276,90,804.87
2277,Product_2277,91,142.77
2278,Product_2278,13,369.15
2279,Product_2279,62,695.58
2280,Product_2280,13,822.94
2281,Product_2281,33,700.0
2282,Product_2282,42,349.15
2283,Product_2283,49,258.42
2284,Product_2284,49,778.35
2285,Product_2285,44,326.74
2286,Product_2286,34,153.74
2287,Product_2287,75,209.35
2288,Product_2288,51,308.71
2289,Product_2289,66,92.96
2290,Product_2290,83,353.84
2291,Product_2291,25,260.18
2292,Product_2292,14,93.38
2293,Product_2293,51,785.43
2294,Product_2294,48,367.95
2295,Product_2295,20,748.58
2296,Product_2296,48,625.29
2297,Product_2297,50,397.15
2298,Product_2298,61,553.12
2299,Product_2299,7,145.94
2300,Product_2300,45,781.8
2301,Product_2301,74,88.97
2302,Product_2302,17,328.06
2303,Product_2303,4,226.8
2304,Product_2304,73,340.46
2305,Product_2305,14,53.02
2306,Product_2306,22,303.56
2307,Product_2307,66,53.2
2308,Product_2308,4,485.21
2309,Product_2309,31,13.33
2310,Product_2310,56,492.49
2311,Product_2311,70,535.0
2312,Product_2312,9,769.42
2313,Product_2313,2,619.08
2314,Product_2314,26,910.71
2315,Product_2315,60,682.07
2316,Product_2316,91,965.14
2317,Product_2317,55,958.0
2318,Product_2318,29,141.72
2319,Product_2319,35,848.76
2320,Product_2320,20,47.47
2321,Product_2321,64,50.06
2322,Product_2322,88,723.5
2323,Product_2323,100,121.38
2324,Product_2324,29,217.81
2325,Product_2325,6,835.35
2326,Product_2326,65,781.93
2327,Product_2327,21,363.3
2328,Product_2328,38,102.27
2329,Product_2329,67,493.11
2330,Product_2330,76,894.79
2331,Product_2331,38,167.63
2332,Product_2332,55,95.82
2333,Product_2333,27,171.05
2334,Product_2334,78,318.84
2335,Product_2335,66,590.81
2336,Product_2336,38,181.95
2337,Product_2337,96,873.08
2338,Product_2338,70,218.38
2339,Product_2339,92,188.66
2340,Product_2340,69,560.99
2341,Product_2341,81,113.84
2342,Product_2342,32,635.74
2343,Product_2343,58,241.01
2344,Product_2344,94,50.73
2345,Product_2345,97,790.22
2346,Product_2346,60,134.69
2347,Product_2347,26,246.49
2348,Product_2348,74,31.69
2349,Product_2349,46,289.69
2350,Product_2350,90,796.72
2351,Product_2351,95,800.31
2352,Product_2352,89,739.37
2353,Product_2353,51,314.74
2354,Product_2354,17,754.01
2355,Product_2355,74,989.78
2356,Product_2356,13,286.84
2357,Product_2357,55,743.6
2358,Product_2358,86,368.4
2359,Product_2359,53,798.72
2360,Product_2360,96,623.96
2361,Product_2361,93,736.45
2362,Product_2362,97,247.74
2363,Product_2363,38,956.56
2364,Product_2364,70,279.87
2365,Product_2365,69,276.15
2366,Product_2366,5,673.14
2367,Product_2367,63,609.56
2368,Product_2368,63,484.32
2369,Product_2369,78,260.91
2370,Product_2370,90,153.52
2371,Product_2371,72,937.7
2372,Product_2372,93,524.27
2373,Product_2373,72,48.46
2374,Product_2374,63,735.17
2375,Product_2375,73,936.92
2376,Product_2376,82,199.39
2377,Product_2377,3,380.3
2378,Product_2378,9,465.28
2379,Product_2379,57,925.62
2380,Product_2380,60,464.11
2381,Product_2381,41,453.09
2382,Product_2382,91,441.92
2383,Product_2383,20,623.17
2384,Product_2384,94,623.21
2385,Product_2385,87,744.42
2386,Product_2386,6,396.17
2387,Product_2387,61,748.98
2388,Product_2388,97,296.16
2389,Product_2389,35,827.42
2390,Product_2390,27,76.17
2391,Product_2391,55,796.37
2392,Product_2392,11,672.1
2393,Product_2393,61,273.6
2394,Product_2394,27,457.8
2395,Product_2395,60,218.21
2396,Product_2396,53,778.32
2397,Product_2397,72,964.35
2398,Product_2398,17,345.34
2399,Product_2399,86,203.78
2400,Product_2400,24,921.09
2401,Product_2401,61,551.14
2402,Product_2402,4,499.04
2403,Product_2403,46,103.21
2404,Product_2404,82,635.33
2405,Product_2405,55,391.2
2406,Product_2406,58,315.71
2407,Product_2407,28,872.41
2408,Product_2408,85,703.98
2409,Product_2409,69,115.73
2410,Product_2410,80,847.49
2411,Product_2411,46,563.14
2412,Product_2412,65,184.0
2413,Product_2413,6,913.63
2414,Product_2414,63,203.91
2415,Product_2415,84,953.48
2416,Product_2416,27,100.13
2417,Product_2417,37,10.6
2418,Product_2418,100,629.84
2419,Product_2419,4,117.87
2420,Product_2420,54,463.92
2421,Product_2421,8,134.8
2422,Product_2422,40,480.96
2423,Product_2423,21,810.18
2424,Product_2424,33,268.07
2425,Product_2425,26,938.81
2426,Product_2426,19,484.15
2427,Product_2427,20,813.13
2428,Product_2428,19,653.96
2429,Product_2429,79,626.24
2430,Product_2430,37,637.27
2431,Product_2431,63,737.46
2432,Product_2432,62,206.97
2433,Product_2433,17,836.01
2434,Product_2434,95,680.84
2435,Product_2435,83,679.48
2436,Product_2436,29,969.47
2437,Product_2437,76,949.84
2438,Product_2438,50,571.54
2439,Product_2439,23,777.66
2440,Product_2440,93,53.42
2441,Product_2441,11,804.55
2442,Product_2442,56,110.18
2443,Product_2443,79,637.36
2444,Product_2444,32,615.53
2445,Product_2445,3,342.29
2446,Product_2446,71,44.42
2447,Product_2447,56,634.4
2448,Product_2448,69,638.0
2449,Product_2449,6,740.38
2450,Product_2450,71,698.0
2451,Product_2451,17,593.96
2452,Product_2452,85,287.47
2453,Product_2453,75,757.6
2454,Product_2454,7,507.98
2455,Product_2455,18,996.95
2456,Product_2456,69,874.71
2457,Product_2457,1,24.75
2458,Product_2458,89,25.31
2459,Product_2459,18,449.93
2460,Product_2460,40,515.86
2461,Product_2461,30,720.91
2462,Product_2462,83,347.75
2463,Product_2463,84,411.2
2464,Product_2464,72,909.06
2465,Product_2465,53,323.21
2466,Product_2466,39,769.58
2467,Product_2467,74,493.77
2468,Product_2468,30,493.78
2469,Product_2469,54,738.54
2470,Product_2470,52,803.43
2471,Product_2471,33,407.0
2472,Product_2472,50,169.44
2473,Product_2473,86,974.31
2474,Product_2474,82,92.35
2475,Product_2475,14,980.82
2476,Product_2476,36,778.44
2477,Product_2477,84,347.13
2478,Product_2478,49,63.99
2479,Product_2479,83,381.26
2480,Product_2480,71,522.84
2481,Product_2481,87,789.79
2482,Product_2482,32,693.52
2483,Product_2483,55,193.31
2484,Product_2484,20,242.49
2485,Product_2485,89,912.28
2486,Product_2486,2,182.83
2487,Product_2487,44,215.51
2488,Product_2488,45,374.77
2489,Product_2489,68,878.51
2490,Product_2490,15,244.95
2491,Product_2491,63,112.86
2492,Product_2492,52,518.9
2493,Product_2493,12,122.38
2494,Product_2494,87,783.14
2495,Product_2495,66,38.92
2496,Product_2496,82,882.47
2497,Product_2497,94,951.61
2498,Product_2498,12,650.46
2499,Product_2499,99,337.85
2500,Product_2500,72,707.47
2501,Product_2501,53,466.8
2502,Product_2502,10,729.06
2503,Product_2503,23,270.64
2504,Product_2504,62,239.42
2505,Product_2505,48,863.86
2506,Product_2506,79,850.25
2507,Product_2507,44,959.62
2508,Product_2508,31,528.0
2509,Product_2509,80,748.69
2510,Product_2510,70,112.98
2511,Product_2511,61,352.1
2512,Product_2512,27,702.99
2513,Product_2513,16,19.08
2514,Product_2514,81,412.98
2515,Product_2515,6,405.3
2516,Product_2516,56,217.91
2517,Product_2517,96,667.63
2518,Product_2518,39,770.14
2519,Product_2519,66,217.05
2520,Product_2520,16,292.78
2521,Product_2521,26,97.24
2522,Product_2522,33,935.67
2523,Product_2523,99,224.55
2524,Product_2524,25,223.53
2525,Product_2525,37,941.46
2526,Product_2526,6,311.57
2527,Product_2527,48,961.66
2528,Product_2528,1,984.19
2529,Product_2529,58,168.93
2530,Product_2530,30,356.25
2531,Product_2531,53,757.07
2532,Product_2532,91,458.58
2533,Product_2533,78,858.12
2534,Product_2534,57,781.72
2535,Product_2535,92,29.42
2536,Product_2536,95,154.45
2537,Product_2537,47,125.74
2538,Product_2538,62,952.08
2539,Product_2539,54,341.05
2540,Product_2540,97,972.76
2541,Product_2541,7,717.67
2542,Product_2542,31,232.6
2543,Product_2543,57,154.16
2544,Product_2544,25,615.19
2545,Product_2545,90,321.41
2546,Product_2546,91,110.64
2547,Product_2547,55,333.87
2548,Product_2548,40,55.65
2549,Product_2549,68,172.32
2550,Product_2550,88,568.89
2551,Product_2551,35,359.58
2552,Product_2552,78,834.99
2553,Product_2553,32,973.32
2554,Product_2554,10,412.16
2555,Product_2555,1,523.83
2556,Product_2556,37,491.6
2557,Product_2557,99,310.03
2558,Product_2558,33,635.69
2559,Product_2559,60,159.8
2560,Product_2560,61,766.38
2561,Product_2561,45,435.41
2562,Product_2562,22,19.62
2563,Product_2563,100,369.55
2564,Product_2564,41,420.01
2565,Product_2565,74,417.06
2566,Product_2566,38,978.9
2567,Product_2567,74,216.53
2568,Product_2568,92,683.42
2569,Product_2569,29,670.73
2570,Product_2570,96,38.26
2571,Product_2571,73,626.94
2572,Product_2572,47,870.21
2573,Product_2573,69,240.48
2574,Product_2574,47,808.07
2575,Product_2575,72,152.25
2576,Product_2576,37,945.65
2577,Product_2577,64,841.08
2578,Product_2578,64,233.59
2579,Product_2579,58,443.04
2580,Product_2580,89,466.26
2581,Product_2581,86,416.57
2582,Product_2582,8,232.27
2583,Product_2583,38,627.54
2584,Product_2584,35,154.49
2585,Product_2585,90,128.62
2586,Product_2586,63,589.74
2587,Product_2587,1,709.82
2588,Product_2588,26,61.66
2589,Product_2589,43,982.51
2590,Product_2590,68,158.31
2591,Product_2591,88,745.07
2592,Product_2592,70,197.93
2593,Product_2593,73,360.01
2594,Product_2594,72,71.48
2595,Product_2595,14,455.94
2596,Product_2596,90,982.5
2597,Product_2597,92,662.91
2598,Product_2598,76,558.47
2599,Product_2599,10,636.23
2600,Product_2600,14,403.77
2601,Product_2601,41,766.21
2602,Product_2602,80,716.42
2603,Product_2603,4,57.4
2604,Product_2604,70,306.73
2605,Product_2605,81,432.49
2606,Product_2606,46,78.28
2607,Product_2607,74,747.64
2608,Product_2608,89,202.69
2609,Product_2609,64,140.94
2610,Product_2610,80,829.44
2611,Product_2611,100,288.3
2612,Product_2612,43,521.71
2613,Product_2613,15,635.53
2614,Product_2614,20,408.42
2615,Product_2615,45,612.95
2616,Product_2616,37,933.09
2617,Product_2617,96,590.82
2618,Product_2618,49,277.01
2619,Product_2619,70,680.96
2620,Product_2620,100,925.94
2621,Product_2621,8,881.21
2622,Product_2622,2,724.59
2623,Product_2623,41,928.27
2624,Product_2624,75,49.62
2625,Product_2625,12,503.04
2626,Product_2626,6,296.47
2627,Product_2627,53,482.86
2628,Product_2628,87,261.94
2629,Product_2629,9,244.68
2630,Product_2630,10,584.59
2631,Product_2631,98,67.6
2632,Product_2632,78,518.58
2633,Product_2633,26,14.85
2634,Product_2634,71,245.36
2635,Product_2635,13,726.07
2636,Product_2636,11,819.45
2637,Product_2637,3,299.38
2638,Product_2638,47,772.19
2639,Product_2639,30,257.12
2640,Product_2640,30,160.44
2641,Product_2641,95,909.4
2642,Product_2642,87,235.96
2643,Product_2643,67,94.88
2644,Product_2644,84,666.79
2645,Product_2645,61,280.32
2646,Product_2646,77,755.8
2647,Product_2647,24,645.59
2648,Product_2648,33,494.17
2649,Product_2649,90,406.81
2650,Product_2650,60,972.54
2651,Product_2651,20,659.24
2652,Product_2652,42,787.5
2653,Product_2653,55,720.85
2654,Product_2654,77,776.43
2655,Product_2655,24,144.07
2656,Product_2656,85,185.76
2657,Product_2657,84,320.19
2658,Product_2658,87,668.9
2659,Product_2659,39,962.18
2660,Product_2660,44,127.54
2661,Product_2661,22,597.85
2662,Product_2662,64,924.48
2663,Product_2663,13,113.1
2664,Product_2664,12,88.45
2665,Product_2665,61,366.58
2666,Product_2666,78,881.09
2667,Product_2667,17,620.36
2668,Product_2668,13,911.62
2669,Product_2669,76,616.88
2670,Product_2670,75,754.26
2671,Product_2671,42,432.9
2672,Product_2672,78,145.81
2673,Product_2673,62,14.91
2674,Product_2674,96,55.64
2675,Product_2675,67,714.36
2676,Product_2676,15,841.84
2677,Product_2677,31,580.51
2678,Product_2678,28,707.44
2679,Product_2679,5,717.19
2680,Product_2680,5,227.83
2681,Product_2681,13,689.0
2682,Product_2682,64,700.24
2683,Product_2683,35,103.02
2684,Product_2684,37,415.56
2685,Product_2685,72,371.02
2686,Product_2686,89,354.34
2687,Product_2687,54,980.51
2688,Product_2688,58,467.77
2689,Product_2689,70,61.32
2690,Product_2690,27,398.48
2691,Product_2691,91,561.77
2692,Product_2692,65,387.86
2693,Product_2693,56,352.81
2694,Product_2694,9,576.56
2695,Product_2695,38,484.4
2696,Product_2696,31,602.34
2697,Product_2697,98,297.52
2698,Product_2698,65,93.16
2699,Product_2699,74,137.84
2700,Product_2700,82,449.88
2701,Product_2701,78,604.25
2702,Product_2702,77,318.04
2703,Product_2703,69,50.68
2704,Product_2704,14,585.51
2705,Product_2705,69,998.2
2706,Product_2706,39,467.8
2707,Product_2707,58,914.3
2708,Product_2708,12,377.34
2709,Product_2709,38,305.71
2710,Product_2710,99,79.43
2711,Product_2711,75,571.28
2712,Product_2712,6,343.73
2713,Product_2713,26,491.67
2714,Product_2714,59,211.73
2715,Product_2715,74,26.48
2716,Product_2716,66,896.37
2717,Product_2717,19,388.99
2718,Product_2718,62,550.91
2719,Product_2719,93,65.69
2720,Product_2720,46,90.34
2721,Product_2721,22,394.93
2722,Product_2722,36,507.38
2723,Product_2723,34,130.81
2724,Product_2724,20,242.43
2725,Product_2725,67,644.46
2726,Product_2726,68,506.57
2727,Product_2727,62,600.64
2728,Product_2728,67,745.64
2729,Product_2729,20,99.6
2730,Product_2730,43,974.17
2731,Product_2731,26,105.7
2732,Product_2732,86,813.02
2733,Product_2733,45,305.54
2734,Product_2734,77,875.11
2735,Product_2735,43,217.86
2736,Product_2736,100,30.41
2737,Product_2737,25,544.98
2738,Product_2738,23,132.61
2739,Product_2739,37,151.15
2740,Product_2740,86,991.49
2741,Product_2741,98,678.86
2742,Product_2742,61,170.36
2743,Product_2743,83,564.92
2744,Product_2744,77,53.99
2745,Product_2745,3,456.71
2746,Product_2746,84,644.43
2747,Product_2747,43,834.83
2748,Product_2748,80,543.05
2749,Product_2749,8,976.63
2750,Product_2750,19,169.88
2751,Product_2751,67,925.8
2752,Product_2752,41,764.97
2753,Product_2753,14,361.14
2754,Product_2754,35,372.07
2755,Product_2755,4,360.24
2756,Product_2756,89,917.48
2757,Product_2757,53,705.81
2758,Product_2758,11,118.0
2759,Product_2759,10,805.45
2760,Product_2760,39,935.67
2761,Product_2761,41,591.35
2762,Product_2762,96,442.15
2763,Product_2763,55,946.71
2764,Product_2764,6,981.81
2765,Product_2765,34,471.52
2766,Product_2766,78,367.93
2767,Product_2767,67,800.27
2768,Product_2768,99,464.07
2769,Product_2769,39,850.84
2770,Product_2770,38,112.4
2771,Product_2771,10,849.03
2772,Product_2772,72,178.44
2773,Product_2773,8,662.36
2774,Product_2774,62,579.32
2775,Product_2775,30,920.7
2776,Product_2776,48,415.62
2777,Product_2777,18,260.2
2778,Product_2778,29,865.31
2779,Product_2779,63,589.8
2780,Product_2780,94,918.89
2781,Product_2781,25,800.69
2782,Product_2782,8,564.54
2783,Product_2783,26,962.96
2784,Product_2784,68,165.39
2785,Product_2785,45,704.4
2786,Product_2786,36,311.62
2787,Product_2787,39,156.98
2788,Product_2788,77,382.97
2789,Product_2789,47,759.83
2790,Product_2790,28,676.42
2791,Product_2791,25,697.1
2792,Product_2792,50,934.9
2793,Product_2793,82,994.82
2794,Product_2794,30,970.83
2795,Product_2795,33,631.47
2796,Product_2796,90,867.58
2797,Product_2797,29,778.04
2798,Product_2798,5,954.45
2799,Product_2799,56,946.29
2800,Product_2800,84,147.22
2801,Product_2801,98,192.2
2802,Product_2802,22,936.32
2803,Product_2803,77,544.3
2804,Product_2804,23,630.09
2805,Product_2805,85,177.45
2806,Product_2806,5,675.41
2807,Product_2807,21,801.92
2808,Product_2808,18,751.17
2809,Product_2809,60,297.14
2810,Product_2810,52,883.15
2811,Product_2811,76,714.74
2812,Product_2812,86,871.15
2813,Product_2813,82,842.99
2814,Product_2814,26,152.66
2815,Product_2815,19,13.71
2816,Product_2816,19,29.76
2817,Product_2817,10,625.46
2818,Product_2818,26,320.76
2819,Product_2819,20,495.72
2820,Product_2820,46,509.75
2821,Product_2821,78,635.76
2822,Product_2822,40,381.67
2823,Product_2823,21,462.54
2824,Product_2824,49,214.69
2825,Product_2825,15,60.68
2826,Product_2826,32,194.77
2827,Product_2827,71,610.18
2828,Product_2828,35,199.83
2829,Product_2829,22,986.75
2830,Product_2830,98,300.7
2831,Product_2831,47,390.76
2832,Product_2832,23,539.94
2833,Product_2833,64,753.39
2834,Product_2834,10,400.57
2835,Product_2835,96,678.57
2836,Product_2836,38,756.62
2837,Product_2837,17,304.68
2838,Product_2838,100,813.89
2839,Product_2839,64,422.04
2840,Product_2840,26,85.35
2841,Product_2841,25,697.13
2842,Product_2842,19,904.43
2843,Product_2843,72,155.64
2844,Product_2844,18,913.77
2845,Product_2845,10,424.56
2846,Product_2846,62,357.86
2847,Product_2847,90,511.59
2848,Product_2848,89,980.04
2849,Product_2849,1,601.3
2850,Product_2850,96,236.41
2851,Product_2851,36,201.57
2852,Product_2852,62,946.11
2853,Product_2853,38,451.78
2854,Product_2854,85,652.99
2855,Product_2855,13,437.95
2856,Product_2856,59,855.26
2857,Product_2857,32,587.76
2858,Product_2858,7,238.25
2859,Product_2859,41,45.57
2860,Product_2860,82,372.71
2861,Product_2861,4,624.05
2862,Product_2862,86,260.01
2863,Product_2863,82,802.78
2864,Product_2864,83,326.89
2865,Product_2865,9,560.73
2866,Product_2866,28,522.86
2867,Product_2867,53,207.72
2868,Product_2868,6,723.19
2869,Product_2869,88,536.99
2870,Product_2870,94,36.11
2871,Product_2871,23,633.31
2872,Product_2872,77,668.29
2873,Product_2873,21,973.43
2874,Product_2874,91,706.65
2875,Product_2875,77,594.97
2876,Product_2876,38,981.82
2877,Product_2877,24,458.57
2878,Product_2878,60,920.6
2879,Product_2879,3,319.38
2880,Product_2880,62,915.07
2881,Product_2881,14,119.29
2882,Product_2882,35,504.9
2883,Product_2883,51,226.71
2884,Product_2884,4,68.45
2885,Product_2885,86,568.6
2886,Product_2886,49,194.11
2887,Product_2887,29,675.95
2888,Product_2888,77,831.92
2889,Product_2889,46,284.13
2890,Product_2890,76,165.64
2891,Product_2891,94,758.51
2892,Product_2892,28,540.93
2893,Product_2893,10,259.3
2894,Product_2894,55,116.21
2895,Product_2895,67,704.42
2896,Product_2896,8,574.01
2897,Product_2897,83,883.29
2898,Product_2898,79,605.73
2899,Product_2899,12,511.58
2900,Product_2900,32,725.92
2901,Product_2901,91,351.41
2902,Product_2902,62,168.31
2903,Product_2903,59,824.96
2904,Product_2904,28,902.13
2905,Product_2905,72,35.49
2906,Product_2906,17,474.14
2907,Product_2907,44,543.08
2908,Product_2908,62,564.91
2909,Product_2909,13,816.06
2910,Product_2910,83,659.27
2911,Product_2911,83,937.93
2912,Product_2912,73,907.55
2913,Product_2913,77,109.82
2914,Product_2914,19,625.7
2915,Product_2915,100,513.57
2916,Product_2916,91,128.16
2917,Product_2917,58,38.88
2918,Product_2918,43,383.73
2919,Product_2919,8,896.55
2920,Product_2920,70,776.9
2921,Product_2921,42,883.08
2922,Product_2922,20,895.29
2923,Product_2923,73,886.84
2924,Product_2924,41,188.2
2925,Product_2925,33,985.39
2926,Product_2926,96,477.07
2927,Product_2927,59,367.38
2928,Product_2928,54,748.8
2929,Product_2929,92,253.29
2930,Product_2930,23,784.5
2931,Product_2931,57,577.68
2932,Product_2932,75,661.71
2933,Product_2933,59,468.18
2934,Product_2934,92,657.85
2935,Product_2935,66,275.43
2936,Product_2936,35,71.21
2937,Product_2937,82,756.38
2938,Product_2938,56,11.39
2939,Product_2939,11,290.61
2940,Product_2940,7,200.06
2941,Product_2941,63,165.34
2942,Product_2942,39,787.55
2943,Product_2943,37,992.0
2944,Product_2944,91,813.22
2945,Product_2945,52,434.51
2946,Product_2946,99,874.45
2947,Product_2947,65,275.85
2948,Product_2948,23,28.1
2949,Product_2949,54,793.76
2950,Product_2950,51,553.81
2951,Product_2951,85,337.98
2952,Product_2952,36,169.19
2953,Product_2953,62,375.5
2954,Product_2954,15,306.86
2955,Product_2955,78,744.17
2956,Product_2956,81,368.83
2957,Product_2957,58,637.61
2958,Product_2958,49,797.4
2959,Product_2959,89,638.95
2960,Product_2960,67,580.26
2961,Product_2961,14,419.96
2962,Product_2962,66,933.71
2963,Product_2963,18,867.45
2964,Product_2964,9,722.33
2965,Product_2965,54,469.0
2966,Product_2966,47,456.1
2967,Product_2967,62,742.86
2968,Product_2968,96,66.9
2969,Product_2969,19,841.29
2970,Product_2970,4,614.41
2971,Product_2971,61,188.88
2972,Product_2972,70,699.82
2973,Product_2973,34,405.56
2974,Product_2974,97,389.99
2975,Product_2975,92,890.22
2976,Product_2976,78,794.42
2977,Product_2977,82,947.91
2978,Product_2978,32,16.98
2979,Product_2979,72,54.12
2980,Product_2980,38,328.79
2981,Product_2981,80,799.02
2982,Product_2982,96,107.0
2983,Product_2983,55,881.08
2984,Product_2984,5,87.63
2985,Product_2985,2,22.8
2986,Product_2986,14,943.88
2987,Product_2987,24,533.67
2988,Product_2988,56,781.35
2989,Product_2989,32,229.17
2990,Product_2990,30,117.97
2991,Product_2991,95,992.14
2992,Product_2992,66,914.44
2993,Product_2993,35,273.57
2994,Product_2994,84,429.78
2995,Product_2995,18,605.88
2996,Product_2996,58,353.83
2997,Product_2997,93,140.49
2998,Product_2998,10,295.23
2999,Product_2999,3,677.92
3000,Product_3000,11,987.69
3001,Product_3001,21,282.69
3002,Product_3002,71,250.29
3003,Product_3003,33,599.21
3004,Product_3004,76,361.81
3005,Product_3005,15,901.44
3006,Product_3006,18,879.28
3007,Product_3007,100,560.15
3008,Product_3008,8,407.33
3009,Product_3009,44,605.5
3010,Product_3010,97,563.57
3011,Product_3011,2,985.74
3012,Product_3012,65,249.18
3013,Product_3013,15,589.12
3014,Product_3014,30,690.41
3015,Product_3015,49,539.75
3016,Product_3016,69,562.9
3017,Product_3017,8,19.44
3018,Product_3018,20,65.79
3019,Product_3019,42,766.84
3020,Product_3020,75,566.84
3021,Product_3021,90,589.33
3022,Product_3022,50,780.27
3023,Product_3023,12,576.29
3024,Product_3024,72,527.62
3025,Product_3025,84,367.22
3026,Product_3026,20,946.71
3027,Product_3027,95,480.78
3028,Product_3028,63,83.38
3029,Product_3029,3,263.59
3030,Product_3030,88,605.24
3031,Product_3031,90,176.56
3032,Product_3032,5,411.02
3033,Product_3033,20,811.32
3034,Product_3034,39,198.35
3035,Product_3035,91,113.25
3036,Product_3036,95,546.56
3037,Product_3037,25,569.14
3038,Product_3038,20,17.85
3039,Product_3039,84,432.17
3040,Product_3040,66,133.59
3041,Product_3041,18,51.19
3042,Product_3042,38,437.06
3043,Product_3043,52,913.74
